REF,"OLD_REF",CODE EAN,SEGMENT PRODUIT ,SOUS SEGMENT PRODUIT,MARQUE,UNIVERS,GAMME,DESIGNATION,TAILLE,COULEUR,PCB,Statut, PPR TTC 2025, PAHT Brut 2025, PA HT remisé (20%)
1005393,40850-936-0,5412191256206,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,PROLINE 7,Poêle à frire 20 cm Proline 7,20,Inox,1,Actuel,"189,00 €","145,27 €","  116,22 € "
1005394,40850-937-0,5412191256244,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,PROLINE 7,Poêle à frire 24 cm Proline 7,24,Inox,1,Actuel,"239,00 €","183,70 €","  146,96 € "
1005396,40850-938-0,5412191256282,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,PROLINE 7,Poêle à frire 28 cm Proline 7,28,Inox,1,Actuel,"259,00 €","199,07 €","  159,26 € "
1005398,40850-939-0,5412191256329,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,PROLINE 7,Poêle à frire 32 cm Proline 7,32,Inox,1,Actuel,"299,00 €","229,81 €","  183,85 € "
1005409,40850-948-0,5412191156209,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTILINE 7,Poêle à frire 20 cm Multiline 7,20,Inox,1,Actuel,"179,00 €","137,58 €","  110,06 € "
1005411,40850-949-0,5412191156247,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTILINE 7,Poêle à frire 24 cm Multiline 7,24,Inox,1,Actuel,"189,00 €","145,27 €","  116,22 € "
1005412,40850-950-0,5412191156285,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTILINE 7,Poêle à frire 28 cm Multiline 7,28,Inox,1,Actuel,"209,00 €","160,64 €","  128,51 € "
1005413,40850-951-0,5412191156322,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTILINE 7,Poêle à frire 32 cm Multiline 7,32,Inox,1,Actuel,"249,00 €","191,38 €","  153,10 € "
1005414,40850-952-0,5412191158203,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTIFONCTION 7,Poêle à frire 20 cm Multifonction 7,20,Inox,1,Actuel,"179,00 €","137,58 €","  110,06 € "
1005415,40850-953-0,5412191158241,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTIFONCTION 7,Poêle à frire 24 cm Multifonction 7,24,Inox,1,Actuel,"189,00 €","145,27 €","  116,22 € "
1005416,40850-954-0,5412191158289,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTIFONCTION 7,Poêle à frire 28 cm Multifonction 7,28,Inox,1,Actuel,"209,00 €","160,64 €","  128,51 € "
1005417,40850-955-0,5412191158326,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,MULTIFONCTION 7,Poêle à frire 32 cm Multifonction 7,32,Inox,1,Actuel,"249,00 €","191,38 €","  153,10 € "
1008011,40851-282-0,5412191266199,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,CONTROLINDUC PRO X,Poêle à frire 20 cm Controlinduc Pro X,20,Inox,1,Actuel,"215,00 €","165,25 €","  132,20 € "
1010372,40851-168-0,5412191266236,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,CONTROLINDUC PRO X,Poêle à frire 28 cm Controlinduc Pro X,28,Inox,1,Actuel,"225,00 €","172,94 €","  138,35 € "
1010373,40851-169-0,5412191266274,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,CONTROLINDUC PRO X,Poêle à frire 20 cm Controlinduc Pro X Duraslide® Ultra,20,Inox,1,Actuel,"245,00 €","188,31 €","  150,65 € "
1010374,40851-170-0,5412191266311,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,CONTROLINDUC PRO X,Poêle à frire 28 cm Controlinduc Pro X Duraslide® Ultra,28,Inox,1,Actuel,"295,00 €","226,74 €","  181,39 € "
1005369,40850-798-0,5412191386286,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,ECOLINE 5,Poêle à frire 28 cm Ecoline 5 Ceraforce® Ultra,28,Inox,1,Actuel,"149,00 €","114,52 €","  91,62 € "
1005471,40851-100-0,5412191993248,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,ECOLINE 5,Crêpière 24 cm Ecoline 5,24,Noir argenté,1,Actuel,"129,00 €","99,15 €","  79,32 € "
1005472,40851-101-0,5412191993286,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,ECOLINE 5,Crêpière 28 cm Ecoline 5,28,Noir argenté,1,Actuel,"139,00 €","106,84 €","  85,47 € "
1005144,40850-206-0,5412191529263,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Wok 26 cm,26,Inox,1,Actuel,"199,00 €","152,95 €","  122,36 € "
1005277,40850-604-0,5412191529300,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Wok 30 cm,30,Inox,1,Actuel,"219,00 €","168,32 €","  134,66 € "
1005146,40850-207-0,5412191529324,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Wok 32 cm avec contre poignee,32,Inox,1,Actuel,"249,00 €","191,38 €","  153,10 € "
1005155,40850-225-0,5412191549360,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Wok 36 cm avec contre poignee,36,Inox,1,Actuel,"299,00 €","229,81 €","  183,85 € "
1005247,40850-379-0,5412191529379,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Wok 36 cm avec une base ronde,36,Inox,1,Actuel,"279,00 €","214,44 €","  171,55 € "
1005418,40850-956-0,5412191547397,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Teppanyaki plancha 39x27cm,39x27,Inox,1,Actuel,"229,00 €","176,01 €","  140,81 € "
1005254,40850-409-0,5412191808290,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,"Set de fumage, 4 pcs
(poêle 28cm / cheminée de fumage / grille cuit vapeur /couvercle)",28,Inox,1,Actuel,"169,00 €","129,89 €","  103,91 € "
1005138,40850-192-0,5412191449103,Casseroles et poêles,Casseroles et poêles / autre,DEMEYERE,CUISSON,LES SPECIALITES,Sciures de bois Resto,-,Brun,1,Actuel,"7,50 €","5,76 €","  4,61 € "
1005073,40850-030-0,5412191080108,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Pot à sauce haut,10,Inox,1,Actuel,"55,00 €","42,27 €","  33,82 € "
1005202,40850-299-0,5412191846193,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Poêle gourmet 18cm (4 récipients) Resto,18,Inox,1,Actuel,"79,00 €","60,72 €","  48,58 € "
1005141,40850-196-0,5412191455012,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,"Bouilloire 2,5l",20,Inox,1,Actuel,"89,00 €","68,41 €","  54,73 € "
1005078,40850-087-0,5412191101049,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,LES SPECIALITES,Bouilloire 4l Resto,15,Inox,1,Actuel,"75,00 €","57,65 €","  46,12 € "
1005344,40850-770-0,5412191080122,Casseroles et poêles,Casseroles et poêles acier inox,DEMEYERE,CUISSON,RESTO,Casserole 12cm sans couvercle Resto,12,Inox,1,Actuel,"25,00 €","19,22 €","  15,38 € "
1006827,75001-875-0,8003150502631,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,ALBA,Poêle 20 cm Alba - Revêtement PTFE,20,Noir,2,Actuel,"79,95 €","61,45 €","  49,16 € "
1006828,75001-876-0,8003150502648,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,ALBA,Poêle 24 cm Alba - Revêtement PTFE,24,Noir,2,Actuel,"89,95 €","69,14 €","  55,31 € "
1006829,75001-877-0,8003150502655,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,ALBA,Poêle 28 cm Alba - Revêtement PTFE,28,Noir,2,Actuel,"99,95 €","76,82 €","  61,46 € "
1006830,75001-878-0,8003150502662,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,ALBA,Poêle 32 cm Alba - Revêtement PTFE,32,Noir,2,Actuel,"109,00 €","83,78 €","  67,02 € "
1007032,75002-808-0,8003150508039,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 20 cm Salina - Revêtement PTFE,20,Gris pierre,2,Actuel,"73,95 €","56,84 €","  45,47 € "
1007042,75002-820-0,8003150508046,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 24 cm Salina - Revêtement PTFE,24,Gris pierre,2,Actuel,"83,95 €","64,52 €","  51,62 € "
1007043,75002-822-0,8003150508060,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 28 cm Salina - Revêtement PTFE,28,Gris pierre,2,Actuel,"93,95 €","72,21 €","  57,77 € "
1007045,75002-824-0,8003150508077,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 32 cm Salina - Revêtement PTFE,32,Gris pierre,2,Actuel,"104,00 €","79,93 €","  63,94 € "
1007038,75002-814-0,8003150508183,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle haute 28 cm Salina - Revêtement PTFE,28,Gris pierre,2,Actuel,"98,95 €","76,05 €","  60,84 € "
1007036,75002-812-0,8003150508190,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle haute 28 cm avec couvercle Salina - Revêtement PTFE,28,Gris pierre,2,Actuel,"113,95 €","87,58 €","  70,06 € "
1007039,75002-815-0,8003150508152,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Wok manche 30 cm Salina - Revêtement PTFE,30,Gris pierre,2,Actuel,"98,95 €","76,05 €","  60,84 € "
1007046,75002-825-0,8003150508084,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Gril 28x28 cm Salina - Revêtement PTFE,28,Gris pierre,2,Actuel,"98,95 €","76,05 €","  60,84 € "
1007049,75002-828-0,8003150508091,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Faitout avec couvercle 16 cm Salina - Revêtement PTFE,16,Gris pierre,2,Actuel,"93,95 €","72,21 €","  57,77 € "
1007048,75002-827-0,8003150508145,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Casserole 20 cm Salina - Revêtement PTFE,20,Gris pierre,2,Actuel,"93,95 €","72,21 €","  57,77 € "
1030837,-,8003150524893,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 20 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,20,Gris pierre,2,New,"73,95 €","56,84 €","  45,47 € "
1030839,-,8003150524916,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 24 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,24,Gris pierre,2,New,"83,95 €","64,52 €","  51,62 € "
1030840,-,8003150524930,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 28 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,28,Gris pierre,2,New,"93,95 €","72,21 €","  57,77 € "
1030841,-,8003150524954,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Poêle 32 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,32,Gris pierre,2,New,"103,95 €","79,93 €","  63,94 € "
1030891,-,8003150525012,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Wok manche 30 cm Salina  - Revêtement céramique CERAFORCE TITANIUM ,30,Gris pierre,2,New,"98,95 €","76,05 €","  60,84 € "
1030843,-,8003150524978,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Sauteuse avec couvercle 28 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,28,Gris pierre,2,New,"113,95 €","87,58 €","  70,06 € "
1030844,-,8003150524992,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,SALINA,Sauteuse poignées avec couvercle 28 cm Salina - Revêtement céramique CERAFORCE TITANIUM ,28,Gris pierre,2,New,"108,95 €","83,74 €","  66,99 € "
1008124,75003-052-0,8003150513750,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Poêle 20 cm LAZISE DIAMOND - Revêtement PTFE,20,Noir,4,Actuel,"41,95 €","32,24 €","  25,79 € "
1008121,75003-049-0,8003150513774,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Poêle 24 cm LAZISE DIAMOND - Revêtement PTFE,24,Noir,4,Actuel,"51,95 €","39,93 €","  31,94 € "
1008123,75003-051-0,8003150513811,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Poêle 28 cm LAZISE DIAMOND - Revêtement PTFE,28,Noir,4,Actuel,"61,95 €","47,61 €","  38,09 € "
1008125,75003-053-0,8003150513835,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Poêle 32 cm LAZISE DIAMOND - Revêtement PTFE,32,Noir,4,Actuel,"71,95 €","55,30 €","  44,24 € "
1008126,75003-054-0,8003150513859,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Poêle à frire haute 28 cm LAZISE DIAMOND - Revêtement PTFE,28,Noir,4,Actuel,"66,95 €","51,46 €","  41,17 € "
1008130,75003-058-0,8003150513873,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LAZISE DIAMOND,Wok manche 28 cm LAZISE DIAMOND - Revêtement PTFE,28,Noir,4,Actuel,"66,95 €","51,46 €","  41,17 € "
1006929,75002-119-0,8003150503454,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,FERRARA,Sauteuse poignées 28 cm Ferrara,28,Gris pierre,4,Actuel,"66,95 €","51,46 €","  41,17 € "
1006931,75002-124-0,8003150503515,Cuisson au four,Cuisson au four métal,BALLARINI,CUISSON,FERRARA,"Plat à four, rectangulaire 30 x 22 cm Ferrara - Revêtement PTFE",30x22,Gris pierre,4,Actuel,"61,95 €","47,61 €","  38,09 € "
1006927,75002-117-0,8003150503522,Cuisson au four,Cuisson au four métal,BALLARINI,CUISSON,FERRARA,"Plat à four, rectangulaire 35 x 25 cm Ferrara - Revêtement PTFE",35x25,Gris pierre,4,Actuel,"74,95 €","57,61 €","  46,09 € "
1022417,75003-383-0,8003150518250,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Poêle 20 cm Vipiteno - Revêtement PTFE,20,Noir,4,Actuel,"36,95 €","28,40 €","  22,72 € "
1022570,75003-509-0,8003150518274,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Poêle 24 cm Vipiteno - Revêtement PTFE,24,Noir,4,Actuel,"46,95 €","36,09 €","  28,87 € "
1022571,75003-518-0,8003150518298,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Poêle 26 cm Vipiteno - Revêtement PTFE,26,Noir,4,Actuel,"51,95 €","39,93 €","  31,94 € "
1022572,75003-519-0,8003150518311,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Poêle 28 cm Vipiteno - Revêtement PTFE,28,Noir,4,Actuel,"56,95 €","43,77 €","  35,02 € "
1022573,75003-514-0,8003150518335,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Poêle 32 cm Vipiteno - Revêtement PTFE,32,Noir,4,Actuel,"66,95 €","51,46 €","  41,17 € "
1022574,75003-510-0,8003150518359,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Sauteuse 28 cm Vipiteno - Revêtement PTFE,28,Noir,4,Arrêté,"66,95 €","51,46 €","  41,17 € "
1022575,75003-513-0,8003150518373,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Sauteuse avec couvercle en verre 28 cm Vipiteno - Revêtement PTFE,28,Noir,4,Actuel,"76,95 €","59,14 €","  47,31 € "
1022588,75003-517-0,8003150518434,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Casserole 16 cm Vipiteno - Revêtement PTFE,16,Noir,4,Actuel,"51,95 €","39,93 €","  31,94 € "
1022756,75003-522-0,8003150518601,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Faitout 28 cm Vipiteno - Revêtement PTFE,28,Noir,4,Arrêté,"76,95 €","59,14 €","  47,31 € "
1022577,75003-516-0,8003150518410,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Gril 27 cm Vipiteno - Revêtement PTFE,27,Noir,4,Actuel,"76,95 €","59,14 €","  47,31 € "
1022759,75003-521-0,8003150518649,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Marmite 24 cm Vipiteno - Revêtement PTFE,24,Noir,4,Actuel,"86,95 €","66,83 €","  53,46 € "
1022576,75003-515-0,8003150518397,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,VIPITENO,Wok 28 cm Vipiteno - Revêtement PTFE,28,Noir,4,Actuel,"66,95 €","51,46 €","  41,17 € "
1030873,-,8003150524770,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,BOLOGNA,Poêle 20 cm Bologna - Revêtement céramique CERAFORCE ,20,Noir,4,New,"36,95 €","28,40 €","  22,72 € "
1030875,-,8003150524794,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,BOLOGNA,Poêle 24 cm Bologna - Revêtement céramique CERAFORCE ,24,Noir,4,New,"46,95 €","36,09 €","  28,87 € "
1030876,-,8003150524817,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,BOLOGNA,Poêle 28 cm Bologna - Revêtement céramique CERAFORCE ,28,Noir,4,New,"56,95 €","43,77 €","  35,02 € "
1030877,-,8003150524831,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,BOLOGNA,Poêle 32 cm Bologna - Revêtement céramique CERAFORCE ,32,Noir,4,New,"66,95 €","51,46 €","  41,17 € "
1030878,-,8003150524855,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,BOLOGNA,Sauteuse avec couvercle 28 cm Bologna - Revêtement céramique CERAFORCE ,28,Noir,4,New,"71,95 €","55,30 €","  44,24 € "
1008118,75003-033-0,4062297002941,Casseroles et poêles,Casseroles et poêles acier inox,BALLARINI,CUISSON,LES SPECIALITES,Cuiseur à pâtes 24 cm ,24,Inox,4,Actuel,"99,95 €","76,82 €","  61,46 € "
1029371,-,8003150523933,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poignée amovible Torre,186x43x25,Noir,1,Actuel,"24,95 €","19,18 €","  15,34 € "
1029355,-,8003150523780,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 20 cm sans poignée Torre,220x220x50,Gris,1,Actuel,"29,95 €","23,02 €","  18,42 € "
1029356,-,8003150523797,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 24 cm sans poignée Torre,259x259x53,Gris,1,Actuel,"34,95 €","26,86 €","  21,49 € "
1029357,-,8003150523803,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 26 cm sans poignée Torre,260x260,Gris,1,Actuel,"39,95 €","30,71 €","  24,57 € "
1029358,-,8003150523810,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 28 cm sans poignée Torre,299x299x55,Gris,1,Actuel,"44,95 €","34,55 €","  27,64 € "
1029402,-,8003150523827,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 20 cm avec poignée amovible Torre,-,Gris,1,Actuel,"42,95 €","33,01 €","  26,41 € "
1029403,-,8003150523834,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 24 cm avec poignée amovible Torre,-,Gris,1,Actuel,"49,95 €","38,39 €","  30,71 € "
1029404,-,8003150523858,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Poêle 28 cm avec poignée amovible Torre,-,Gris,1,Actuel,"59,95 €","46,08 €","  36,86 € "
1029405,-,8003150523865,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Set de poêles 3 pcs Torre Poêle 20 cm + Poêle 28 cm + 1 Poignée amovible,-,Gris,1,Actuel,"79,95 €","61,45 €","  49,16 € "
1029406,-,8003150523872,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Set de poêles 3 pcs Torre Poêle 24 cm + Poêle 28 cm + 1 Poignée amovible,-,Gris,1,Actuel,"89,95 €","69,14 €","  55,31 € "
1029408,-,8003150523896,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Set de poêles 4 pcs Torre Poêle 24 cm + Poêle 28 cm + 2 Poignées amovibles,-,Gris,1,Actuel,"109,00 €","83,78 €","  67,02 € "
1029409,-,8003150523902,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Set de poêles 4 pcs Torre Poêle 24 cm + Poêle 28 cm + Casserole 16 cm + 1 Poignée amovible,-,Gris,1,Actuel,"119,00 €","91,46 €","  73,17 € "
1029410,-,8003150523919,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,TORRE,Set de poêles 6 pcs Torre Poêle 24 cm + Poêle 28 cm + Casserole 16 cm + 3 Poignées amovibles,-,Gris,1,Actuel,"149,00 €","114,52 €","  91,62 € "
1027772,-,8003150522769,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Poêle 20 cm Ledro ,366x208x82,Beige,1,Actuel,"44,95 €","34,55 €","  27,64 € "
1027796,-,8003150522783,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Poêle 24 cm Ledro,438x249x86,Beige,1,Actuel,"49,95 €","38,39 €","  30,71 € "
1027797,-,8003150522806,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Poêle 26 cm Ledro,457x269x90,Beige,1,Actuel,"54,95 €","42,23 €","  33,78 € "
1027798,-,8003150522820,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Poêle 28 cm Ledro,478x289x90,Beige,1,Actuel,"59,95 €","46,08 €","  36,86 € "
1027799,-,8003150522844,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Poêle 32 cm Ledro,478x289x91,Beige,1,Actuel,"64,95 €","49,92 €","  39,94 € "
1027804,-,8003150522905,Casseroles et poêles,Casseroles et poêles aluminium,BALLARINI,CUISSON,LEDRO,Sauteuse poignées avec couvercle 28 cm Ledro,427x291x140,Beige,1,Actuel,"74,95 €","57,61 €","  46,09 € "
